LatrineID,LONGITUDE_latrine,LATITUDE_latrine,BARIID,unsanitary,sanitary,SEPTIC_RIN,PIPE,DOUBLE_RIN,DRAIN_IN_P,PRIVATE,FAILING,NEAR_DISCH,WATER_BODY,POND_DISTA,POND_VERTI,LONGITUD_Well,LATITUDE_Well,Well_ID,CONCRETE_B,Platform,PRIVATE_1,DEEPWELL,DRINKING,DEPTH_FT,YEAR_INSTALL,Well_age,NEAREST_WA,POND_HD,POND_VD,LAT_HD,LAT_VD,LATRINE_TY,Dist_wellatrine,Unsan100m,SAN100m,Totlatr100m,Village,Longitude,Latitude,Depth,As,Nodrinking,Pop25m,Pop50m,Pop100m,Pop200m,Priming,prime,date,r7,r15,r30,hr7,hr15,hr30,t7,t15,t30,hot7,hot15,hot30,place,r3,hr3,t3,hot3,dateid,ECMPN,ecdetect,month,year,sampleid,WELLID,OBSDATE,TEMP,EC,DO_MGL,PH,ORP,SO4,TCMPND,day,UBA,WTA,ACA,SHA,BRA,WEA,DIST,URBAN,WATER,AGR,SHRUB,BARREN,WETLAND,date0,Rain,HR,Tair,hotday,popden100,ECMPN10,logEC
167,90.64552159,23.37115522,D98061,1,0,1,1,1,0,1,1,2,1,3,-0.5,90.64560251,23.37117204,21765,1,1,1,0,0,50,2001,7,2,0,0,0,0,1,9.09,20,29,49,Barahaldia,90.64560251,23.37117204,15,436,0,24,50,287,798,0,0,524,21.93,23,19.56,3,4,9,29.22,28.91,28.96,1,2,6,1,13.64,1,28.88,0,5241,0.5,0,9,2009,21765909,21765,9/6/2009,26.4,3.138,0.52,6.35,-123.7,0,4.157,6,6815.14,7684.12,1933.65,12056.58,2020.03,865.46,100,21.7,24.47,6.16,38.4,6.43,2.76,6-Sep-09,0,0,29.28,0,9.120429602,5,0.698970004
168,90.645721,23.37053249,D98063,1,0,1,1,1,0,1,1,2,1,2.4,-0.5,90.645891,23.37057034,21766,0,2,1,0,1,50,2001,7,2,0,0,17,0,1,19.16,12,19,31,Barahaldia,90.645891,23.37057034,15,85,8,8,38,207,753,0,0,40,4.11,1.92,1.07,0,0,0,29.21,29.89,29.93,1,8,14,1,5.01,0,28.85,0,401,0.5,0,5,2008,21766805,21766,5/10/2008,26.42,1.635,0.36,5.92,11.8,1.732851986,64.397,10,6078.12,10359.87,2238.35,10060.42,1761.42,876.78,100,19.36,32.99,7.13,32.04,5.61,2.79,10-May-08,0,0,28.8,0,8.793666179,5,0.698970004
168,90.645721,23.37053249,D98063,1,0,1,1,1,0,1,1,2,1,2.4,-0.5,90.645891,23.37057034,21766,0,2,1,0,1,50,2001,7,2,0,0,17,0,1,19.16,12,19,31,Barahaldia,90.645891,23.37057034,15,85,8,8,38,207,753,0,0,70,24.19,16.37,12.49,2,3,5,27.74,28.62,27.58,0,3,6,1,10.62,0,27.63,0,701,0.5,0,6,2008,21766806,21766,6/9/2008,26.49,2.289,0.81,7.15,-71.7,0,74.46,9,6078.12,10359.87,2238.35,10060.42,1761.42,876.78,100,19.36,32.99,7.13,32.04,5.61,2.79,9-Jun-08,12.24,0,29.13,0,8.793666179,5,0.698970004
168,90.645721,23.37053249,D98063,1,0,1,1,1,0,1,1,2,1,2.4,-0.5,90.645891,23.37057034,21766,0,2,1,0,1,50,2001,7,2,0,0,17,0,1,19.16,12,19,31,Barahaldia,90.645891,23.37057034,15,85,8,8,38,207,753,0,0,135,18.97,11.69,11.86,2,2,6,29.29,29.29,25.17,2,3,4,1,15.05,1,28.08,0,1351,0.5,0,8,2008,21766808,21766,8/13/2008,26.4,2.193,0.83,7.14,242.4,0,106.079,13,6078.12,10359.87,2238.35,10060.42,1761.42,876.78,100,19.36,32.99,7.13,32.04,5.61,2.79,13-Aug-08,6.15,0,28.53,0,8.793666179,5,0.698970004
168,90.645721,23.37053249,D98063,1,0,1,1,1,0,1,1,2,1,2.4,-0.5,90.645891,23.37057034,21766,0,2,1,0,1,50,2001,7,2,0,0,17,0,1,19.16,12,19,31,Barahaldia,90.645891,23.37057034,15,85,8,8,38,207,753,0,0,406,0.6,3.92,4.38,0,1,2,30.65,29.95,30.12,5,10,20,1,0,0,31.47,3,4061,0.5,0,5,2009,21766905,21766,5/11/2009,26.47,2.437,0.92,6.71,104.9,0,27.792,11,6078.12,10359.87,2238.35,10060.42,1761.42,876.78,100,19.36,32.99,7.13,32.04,5.61,2.79,11-May-09,30.33,1,27.48,0,8.793666179,5,0.698970004
168,90.645721,23.37053249,D98063,1,0,1,1,1,0,1,1,2,1,2.4,-0.5,90.645891,23.37057034,21766,0,2,1,0,1,50,2001,7,2,0,0,17,0,1,19.16,12,19,31,Barahaldia,90.645891,23.37057034,15,85,8,8,38,207,753,0,0,429,1.86,4.45,5.96,0,1,4,29.03,29.34,29.04,2,5,10,1,3.07,0,28.31,0,4291,0.5,0,6,2009,21766906,21766,6/3/2009,26.46,10.26,0.72,-2.37,372.6,0,36.982,3,6078.12,10359.87,2238.35,10060.42,1761.42,876.78,100,19.36,32.99,7.13,32.04,5.61,2.79,3-Jun-09,47.4,1,27.2,0,8.793666179,5,0.698970004
168,90.645721,23.37053249,D98063,1,0,1,1,1,0,1,1,2,1,2.4,-0.5,90.645891,23.37057034,21766,0,2,1,0,1,50,2001,7,2,0,0,17,0,1,19.16,12,19,31,Barahaldia,90.645891,23.37057034,15,85,8,8,38,207,753,0,0,524,21.93,23,19.56,3,4,9,29.22,28.91,28.96,1,2,6,1,13.64,1,28.88,0,5241,0.5,0,9,2009,21766909,21766,9/6/2009,26.44,2.092,0.71,6.03,-127.8,0,39.414,6,6078.12,10359.87,2238.35,10060.42,1761.42,876.78,100,19.36,32.99,7.13,32.04,5.61,2.79,6-Sep-09,0,0,29.28,0,8.793666179,5,0.698970004
648,90.64651277,23.36978908,D98066,0,1,1,1,1,0,1,0,1,1,11.1,-1,90.64663324,23.36955559,21767,1,1,1,0,0,50,2000,8,1,3.6,-2.3,26,-1,1,28.9,3,14,17,Barahaldia,90.64663324,23.36955559,15,211,0,22,35,91,494,0,0,103,25.19,27.26,19.05,4,9,11,28.11,27.97,28.52,0,0,4,1,29.13,2,28.66,0,1031,0.5,0,7,2008,21767807,21767,7/12/2008,26.52,0.604,2.09,7.25,-35.7,0,13.511,12,2545.83,8385.73,4995.72,14575.85,687.81,183.93,100,8.11,26.71,15.91,46.42,2.19,0.59,12-Jul-08,0,0,28.35,0,7.971806893,5,0.698970004
472,90.64715043,23.36868494,D98067,0,1,1,1,1,0,1,0,2,1,1.8,-1.6,90.64708064,23.36878961,21768,1,1,1,0,1,65,1978,30,1,3,-1.4,0,0,1,13.84,3,7,10,Barahaldia,90.64708064,23.36878961,19.5,20,21,13,21,52,296,0.07,7,524,21.93,23,19.56,3,4,9,29.22,28.91,28.96,1,2,6,1,13.64,1,28.88,0,5241,0.5,0,9,2009,21768909,21768,9/6/2009,26.63,0.563,0.89,6.19,-186.6,0,5.248,6,2051.14,5025.74,12029.69,9963.54,2071.72,233.09,100,6.53,16.01,38.31,31.73,6.6,0.74,6-Sep-09,0,0,29.28,0,7.412191105,5,0.698970004
472,90.64715043,23.36868494,D98067,0,1,1,1,1,0,1,0,2,1,1.8,-1.6,90.64708064,23.36878961,21768,1,1,1,0,1,65,1978,30,1,3,-1.4,0,0,1,13.84,3,7,10,Barahaldia,90.64708064,23.36878961,19.5,20,21,13,21,52,296,0.07,7,558,16.32,11.19,9.72,2,3,5,27.83,28.63,28.28,0,2,3,1,16.25,1,27.98,0,5581,0.5,0,10,2009,21768910,21768,10/10/2009,26.64,0.592,0.87,6.99,-11.2,0,93.155,10,2051.14,5025.74,12029.69,9963.54,2071.72,233.09,100,6.53,16.01,38.31,31.73,6.6,0.74,10-Oct-09,0,0,28.08,0,7.412191105,5,0.698970004
225,90.6478265,23.36864682,D98068,1,0,1,1,1,0,1,1,1,1,15.4,-1.5,90.64794598,23.36858821,21769,0,2,1,0,1,70,2007,1,1,3.9,-1.5,0,0,1,14.64,3,7,10,Barahaldia,90.64794598,23.36858821,21,422,8,5,12,55,347,0.13,13,280,0.26,0.46,0.71,0,0,0,18.24,18.54,19.43,0,0,0,1,0,0,17.64,0,2801,0.5,0,1,2009,21769901,21769,1/5/2009,,,,,,,13.313,5,3084.9,3322.47,12757.75,7134.02,4853.74,222.05,100,9.82,10.58,40.63,22.72,15.46,0.71,5-Jan-09,5.67,0,17.95,0,7.468280571,5,0.698970004
225,90.6478265,23.36864682,D98068,1,0,1,1,1,0,1,1,1,1,15.4,-1.5,90.64794598,23.36858821,21769,0,2,1,0,1,70,2007,1,1,3.9,-1.5,0,0,1,14.64,3,7,10,Barahaldia,90.64794598,23.36858821,21,422,8,5,12,55,347,0.13,13,492,25.16,32.46,20.74,4,7,8,28.98,29.18,29.34,1,3,7,1,9.4,1,30.13,1,4921,0.5,0,8,2009,21769908,21769,8/5/2009,26.97,0.812,0.72,6.18,91.7,0,10.958,5,3084.9,3322.47,12757.75,7134.02,4853.74,222.05,100,9.82,10.58,40.63,22.72,15.46,0.71,5-Aug-09,35.49,1,27.78,0,7.468280571,5,0.698970004
526,90.64693166,23.36792166,D98069,0,1,1,1,1,0,1,0,1,1,0.8,-0.7,90.64703357,23.36774514,21770,1,1,0,0,1,60,1998,10,2,0,0,22,0,1,22.42,2,7,9,Barahaldia,90.64703357,23.36774514,18,31,39,0,0,49,187,0.07,7,40,4.11,1.92,1.07,0,0,0,29.21,29.89,29.93,1,8,14,1,5.01,0,28.85,0,401,0.5,0,5,2008,21770805,21770,5/10/2008,26.98,0.584,0.29,6.59,19.9,0.693140794,6.865,10,1444.86,2710.51,20700.2,5055.14,1318.65,145.58,100,4.6,8.63,65.92,16.1,4.2,0.46,10-May-08,0,0,28.8,0,7.352767684,5,0.698970004
526,90.64693166,23.36792166,D98069,0,1,1,1,1,0,1,0,1,1,0.8,-0.7,90.64703357,23.36774514,21770,1,1,0,0,1,60,1998,10,2,0,0,22,0,1,22.42,2,7,9,Barahaldia,90.64703357,23.36774514,18,31,39,0,0,49,187,0.07,7,159,0,8.89,13.7,0,1,6,29.23,29.08,28.87,1,3,5,1,0,0,28.85,0,1591,0.5,0,9,2008,21770809,21770,9/6/2008,26.4,0.434,1.78,7.43,273.7,0,33.47,6,1444.86,2710.51,20700.2,5055.14,1318.65,145.58,100,4.6,8.63,65.92,16.1,4.2,0.46,6-Sep-08,0,0,28.33,0,7.352767684,5,0.698970004
526,90.64693166,23.36792166,D98069,0,1,1,1,1,0,1,0,1,1,0.8,-0.7,90.64703357,23.36774514,21770,1,1,0,0,1,60,1998,10,2,0,0,22,0,1,22.42,2,7,9,Barahaldia,90.64703357,23.36774514,18,31,39,0,0,49,187,0.07,7,374,6.63,6.85,3.75,1,2,2,28.99,27.74,27.69,1,1,1,1,15.47,1,30.06,1,3741,0.5,0,4,2009,21770904,21770,4/9/2009,26.42,1.442,0.87,6.75,-226.3,0,30.628,9,1444.86,2710.51,20700.2,5055.14,1318.65,145.58,100,4.6,8.63,65.92,16.1,4.2,0.46,9-Apr-09,1.89,0,27.35,0,7.352767684,5,0.698970004
526,90.64693166,23.36792166,D98069,0,1,1,1,1,0,1,0,1,1,0.8,-0.7,90.64703357,23.36774514,21770,1,1,0,0,1,60,1998,10,2,0,0,22,0,1,22.42,2,7,9,Barahaldia,90.64703357,23.36774514,18,31,39,0,0,49,187,0.07,7,523,17.24,22.26,20.65,2,4,9,29.62,28.9,28.97,2,2,6,1,26.6,1,29.99,1,5231,0.5,0,9,2009,21770909,21770,9/5/2009,26.34,0.41,0.9,6.18,-272.1,0,2.038,5,1444.86,2710.51,20700.2,5055.14,1318.65,145.58,100,4.6,8.63,65.92,16.1,4.2,0.46,5-Sep-09,32.82,1,27.53,0,7.352767684,5,0.698970004
526,90.64693166,23.36792166,D98069,0,1,1,1,1,0,1,0,1,1,0.8,-0.7,90.64703357,23.36774514,21770,1,1,0,0,1,60,1998,10,2,0,0,22,0,1,22.42,2,7,9,Barahaldia,90.64703357,23.36774514,18,31,39,0,0,49,187,0.07,7,557,19.58,10.79,9.52,3,3,5,27.9,28.57,28.26,0,2,3,1,26.53,2,27.38,0,5571,0.5,0,10,2009,21770910,21770,10/9/2009,26.37,0.467,0.64,6.78,1.5,0,8.425,9,1444.86,2710.51,20700.2,5055.14,1318.65,145.58,100,4.6,8.63,65.92,16.1,4.2,0.46,9-Oct-09,5.97,0,28.55,0,7.352767684,5,0.698970004
526,90.64693166,23.36792166,D98069,0,1,1,1,1,0,1,0,1,1,0.8,-0.7,90.64691799,23.36790583,21771,1,1,0,0,1,75,1997,11,2,,,1,0,1,2.24,1,8,9,Barahaldia,90.64691799,23.36790583,22.5,32,6,0,0,30,215,0,0,197,2.57,8.91,15.3,0,4,8,27.92,27.75,27.95,0,0,0,1,0,0,28.4,0,1971,0.5,0,10,2008,21771810,21771,10/14/2008,26.56,0.237,0.04,7.28,215.4,0,13.511,14,1291.88,2012.11,22104.98,4284.78,1427.43,253.75,100,4.11,6.41,70.4,13.65,4.55,0.81,14-Oct-08,0,0,29.93,0,6.862144768,5,0.698970004
526,90.64693166,23.36792166,D98069,0,1,1,1,1,0,1,0,1,1,0.8,-0.7,90.64691799,23.36790583,21771,1,1,0,0,1,75,1997,11,2,,,1,0,1,2.24,1,8,9,Barahaldia,90.64691799,23.36790583,22.5,32,6,0,0,30,215,0,0,557,19.58,10.79,9.52,3,3,5,27.9,28.57,28.26,0,2,3,1,26.53,2,27.38,0,5571,0.5,0,10,2009,21771910,21771,10/9/2009,26.45,0.494,0.56,6.81,-37.5,0,67.697,9,1291.88,2012.11,22104.98,4284.78,1427.43,253.75,100,4.11,6.41,70.4,13.65,4.55,0.81,9-Oct-09,5.97,0,28.55,0,6.862144768,5,0.698970004
152,90.64696025,23.37099219,D98084,1,0,1,1,0,0,1,1,2,1,2.9,-1.1,90.64719,23.37088948,21774,1,1,1,0,1,47,1995,13,2,0,0,0,0,2,27.68,7,10,17,Barahaldia,90.64719,23.37088948,14.1,1,9,51,91,137,415,0.06,6,159,0,8.89,13.7,0,1,6,29.23,29.08,28.87,1,3,5,1,0,0,28.85,0,1591,0.5,0,9,2008,21774809,21774,9/6/2008,27.07,1.528,0.79,7.29,259.6,0,71.139,6,3185.22,9736.26,3976.58,13433.19,777.26,266.45,100,10.14,31.01,12.66,42.78,2.48,0.85,6-Sep-08,0,0,28.33,0,8.380928312,5,0.698970004
152,90.64696025,23.37099219,D98084,1,0,1,1,0,0,1,1,2,1,2.9,-1.1,90.64719,23.37088948,21774,1,1,1,0,1,47,1995,13,2,0,0,0,0,2,27.68,7,10,17,Barahaldia,90.64719,23.37088948,14.1,1,9,51,91,137,415,0.06,6,198,2.57,8.91,12.21,0,4,7,28.16,27.85,27.96,0,0,0,1,0,0,29.04,0,1981,0.5,0,10,2008,21774810,21774,10/15/2008,26.89,0.904,0.73,7.19,231.7,1,76.153,15,3185.22,9736.26,3976.58,13433.19,777.26,266.45,100,10.14,31.01,12.66,42.78,2.48,0.85,15-Oct-08,0,0,28.95,0,8.380928312,5,0.698970004
11,90.64746439,23.37099002,D98085,1,0,1,1,1,1,1,1,2,1,1.7,-0.4,90.6473953,23.37096395,21775,1,3,1,0,1,53,2000,8,1,10,-3.1,0,0,1,8.12,5,9,14,Barahaldia,90.6473953,23.37096395,15.9,1,39,43,97,119,390,0.06,6,40,4.11,1.92,1.07,0,0,0,29.21,29.89,29.93,1,8,14,1,5.01,0,28.85,0,401,0.5,0,5,2008,21775805,21775,5/10/2008,26.2,1.072,0.22,5.89,11.7,1.155234657,289.024,10,3060.96,9508.91,4890.2,12759.84,797.07,357.93,100,9.75,30.28,15.57,40.64,2.54,1.14,10-May-08,0,0,28.8,0,8.240070879,5,0.698970004
11,90.64746439,23.37099002,D98085,1,0,1,1,1,1,1,1,2,1,1.7,-0.4,90.6473953,23.37096395,21775,1,3,1,0,1,53,2000,8,1,10,-3.1,0,0,1,8.12,5,9,14,Barahaldia,90.6473953,23.37096395,15.9,1,39,43,97,119,390,0.06,6,407,4.93,5.95,5.39,1,2,3,30.42,29.64,30.02,5,9,19,1,10.11,1,30.09,2,4071,0.5,0,5,2009,21775905,21775,5/12/2009,26.4,1.709,0.88,6.16,262.2,0,3.087,12,3060.96,9508.91,4890.2,12759.84,797.07,357.93,100,9.75,30.28,15.57,40.64,2.54,1.14,12-May-09,0,0,27.3,0,8.240070879,5,0.698970004
11,90.64746439,23.37099002,D98085,1,0,1,1,1,1,1,1,2,1,1.7,-0.4,90.6473953,23.37096395,21775,1,3,1,0,1,53,2000,8,1,10,-3.1,0,0,1,8.12,5,9,14,Barahaldia,90.6473953,23.37096395,15.9,1,39,43,97,119,390,0.06,6,429,1.86,4.45,5.96,0,1,4,29.03,29.34,29.04,2,5,10,1,3.07,0,28.31,0,4291,0.5,0,6,2009,21775906,21775,6/3/2009,26.5,2.018,0.74,35.02,-3.8,0,11.351,3,3060.96,9508.91,4890.2,12759.84,797.07,357.93,100,9.75,30.28,15.57,40.64,2.54,1.14,3-Jun-09,47.4,1,27.2,0,8.240070879,5,0.698970004
11,90.64746439,23.37099002,D98085,1,0,1,1,1,1,1,1,2,1,1.7,-0.4,90.6473953,23.37096395,21775,1,3,1,0,1,53,2000,8,1,10,-3.1,0,0,1,8.12,5,9,14,Barahaldia,90.6473953,23.37096395,15.9,1,39,43,97,119,390,0.06,6,492,25.16,32.46,20.74,4,7,8,28.98,29.18,29.34,1,3,7,1,9.4,1,30.13,1,4921,0.5,0,8,2009,21775908,21775,8/5/2009,26.49,1.003,0.62,6.39,139.9,0,34.168,5,3060.96,9508.91,4890.2,12759.84,797.07,357.93,100,9.75,30.28,15.57,40.64,2.54,1.14,5-Aug-09,35.49,1,27.78,0,8.240070879,5,0.698970004
316,90.64893602,23.36998536,D98091,1,0,1,1,1,1,1,0,2,1,1,-0.5,90.64865735,23.36978715,21776,0,3,1,0,1,33,2000,8,1,8.6,-1.4,0,0,2,37.62,4,9,13,Barahaldia,90.64865735,23.36978715,9.9,27,3,22,28,87,312,0,0,40,4.11,1.92,1.07,0,0,0,29.21,29.89,29.93,1,8,14,1,5.01,0,28.85,0,401,0.5,0,5,2008,21776805,21776,5/10/2008,26.09,0.621,0.31,5.99,34.9,31.42238267,5.776,10,2962.67,3483.47,11929.6,8652.95,4283.81,62.43,100,9.44,11.09,37.99,27.56,13.64,0.2,10-May-08,0,0,28.8,0,7.926855505,5,0.698970004
316,90.64893602,23.36998536,D98091,1,0,1,1,1,1,1,0,2,1,1,-0.5,90.64865735,23.36978715,21776,0,3,1,0,1,33,2000,8,1,8.6,-1.4,0,0,2,37.62,4,9,13,Barahaldia,90.64865735,23.36978715,9.9,27,3,22,28,87,312,0,0,159,0,8.89,13.7,0,1,6,29.23,29.08,28.87,1,3,5,1,0,0,28.85,0,1591,0.5,0,9,2008,21776809,21776,9/6/2008,27.21,0.782,0.81,7.7,275.7,0,5.802,6,2962.67,3483.47,11929.6,8652.95,4283.81,62.43,100,9.44,11.09,37.99,27.56,13.64,0.2,6-Sep-08,0,0,28.33,0,7.926855505,5,0.698970004
316,90.64893602,23.36998536,D98091,1,0,1,1,1,1,1,0,2,1,1,-0.5,90.64865735,23.36978715,21776,0,3,1,0,1,33,2000,8,1,8.6,-1.4,0,0,2,37.62,4,9,13,Barahaldia,90.64865735,23.36978715,9.9,27,3,22,28,87,312,0,0,244,1.24,1.87,2.04,0,0,0,22,22.08,23.44,0,0,0,1,2.28,0,21.49,0,2441,0.5,0,11,2008,21776811,21776,11/30/2008,26.14,0.411,0.66,7.98,408.7,20,49.909,30,2962.67,3483.47,11929.6,8652.95,4283.81,62.43,100,9.44,11.09,37.99,27.56,13.64,0.2,30-Nov-08,5.64,0,21.93,0,7.926855505,5,0.698970004
316,90.64893602,23.36998536,D98091,1,0,1,1,1,1,1,0,2,1,1,-0.5,90.64865735,23.36978715,21776,0,3,1,0,1,33,2000,8,1,8.6,-1.4,0,0,2,37.62,4,9,13,Barahaldia,90.64865735,23.36978715,9.9,27,3,22,28,87,312,0,0,458,26.37,13.56,15.57,3,3,7,20.4,26.64,28.28,1,9,13,1,53.63,3,27.87,0,4581,0.5,0,7,2009,21776907,21776,7/2/2009,26.1,0.596,0.86,6.26,-1208.1,0,25.221,2,2962.67,3483.47,11929.6,8652.95,4283.81,62.43,100,9.44,11.09,37.99,27.56,13.64,0.2,2-Jul-09,55.98,1,27.25,0,7.926855505,5,0.698970004
316,90.64893602,23.36998536,D98091,1,0,1,1,1,1,1,0,2,1,1,-0.5,90.64865735,23.36978715,21776,0,3,1,0,1,33,2000,8,1,8.6,-1.4,0,0,2,37.62,4,9,13,Barahaldia,90.64865735,23.36978715,9.9,27,3,22,28,87,312,0,0,524,21.93,23,19.56,3,4,9,29.22,28.91,28.96,1,2,6,1,13.64,1,28.88,0,5241,0.5,0,9,2009,21776909,21776,9/6/2009,26.62,1.119,1.76,6.37,-113.8,0,4.12,6,2962.67,3483.47,11929.6,8652.95,4283.81,62.43,100,9.44,11.09,37.99,27.56,13.64,0.2,6-Sep-09,0,0,29.28,0,7.926855505,5,0.698970004
664,90.64803743,23.36975156,D98089,0,1,1,1,1,0,1,0,1,1,3.2,-1.2,90.6479383,23.36961259,21777,1,1,1,0,1,30,2008,0,2,0,0,17,0,1,18.78,3,12,15,Barahaldia,90.6479383,23.36961259,9,3,10,16,40,105,350,0.06,6,244,1.24,1.87,2.04,0,0,0,22,22.08,23.44,0,0,0,1,2.28,0,21.49,0,2441,0.5,0,11,2008,21777811,21777,11/30/2008,25.56,0.461,0.83,7.37,482.2,0,21.052,30,3988.09,4719.65,8241.92,10398.37,3922.65,104.21,100,12.7,15.03,26.25,33.12,12.49,0.33,30-Nov-08,5.64,0,21.93,0,8.114907736,5,0.698970004
664,90.64803743,23.36975156,D98089,0,1,1,1,1,0,1,0,1,1,3.2,-1.2,90.6479383,23.36961259,21777,1,1,1,0,1,30,2008,0,2,0,0,17,0,1,18.78,3,12,15,Barahaldia,90.6479383,23.36961259,9,3,10,16,40,105,350,0.06,6,375,6.9,6.97,3.8,1,2,2,29.1,27.59,27.66,1,1,1,1,0.63,0,29.47,1,3751,0.5,0,4,2009,21777904,21777,4/10/2009,26.08,1.295,0.74,8.33,-252.5,0,17.904,10,3988.09,4719.65,8241.92,10398.37,3922.65,104.21,100,12.7,15.03,26.25,33.12,12.49,0.33,10-Apr-09,0,0,29,0,8.114907736,5,0.698970004
481,90.64754587,23.3698019,D98089,0,1,1,1,1,0,1,0,2,1,6.5,-1.1,90.64756581,23.36988456,21778,1,1,1,0,1,30,2002,6,2,0,0,0,-1,1,9.35,4,15,19,Barahaldia,90.64756581,23.36988456,9,2,12,14,64,129,380,0,0,40,4.11,1.92,1.07,0,0,0,29.21,29.89,29.93,1,8,14,1,5.01,0,28.85,0,401,0.5,0,5,2008,21778805,21778,5/10/2008,26.09,0.486,1.6,8.19,-25.6,2.079422383,116.91,10,3305.4,7355.19,6635.28,12122.25,1813.69,143.05,100,10.53,23.42,21.13,38.61,5.78,0.46,10-May-08,0,0,28.8,0,8.32075979,5,0.698970004
481,90.64754587,23.3698019,D98089,0,1,1,1,1,0,1,0,2,1,6.5,-1.1,90.64756581,23.36988456,21778,1,1,1,0,1,30,2002,6,2,0,0,0,-1,1,9.35,4,15,19,Barahaldia,90.64756581,23.36988456,9,2,12,14,64,129,380,0,0,282,1.06,0.91,0.94,0,0,0,17.96,18.6,19.16,0,0,0,1,2.47,0,18.17,0,2821,0.5,0,1,2009,21778901,21778,1/7/2009,,,,,,,9.166,7,3305.4,7355.19,6635.28,12122.25,1813.69,143.05,100,10.53,23.42,21.13,38.61,5.78,0.46,7-Jan-09,5.58,0,20.58,0,8.32075979,5,0.698970004
630,90.64492294,23.37061324,D98022,0,1,1,1,1,0,1,0,1,1,2.2,-1.3,90.6450049,23.37065094,21779,1,1,1,0,1,55,2002,6,2,0,0,0,0,1,9.92,26,26,52,Barahaldia,90.6450049,23.37065094,16.5,178,39,30,98,264,760,0.06,6,103,25.19,27.26,19.05,4,9,11,28.11,27.97,28.52,0,0,4,1,29.13,2,28.66,0,1031,0.5,0,7,2008,21779807,21779,7/12/2008,26.39,2.392,2.74,7.3,56,0,10.257,12,6238.37,9808.24,918.02,11388.66,2161.41,860.25,100,19.87,31.24,2.92,36.27,6.88,2.74,12-Jul-08,0,0,28.35,0,9.036896489,5,0.698970004
630,90.64492294,23.37061324,D98022,0,1,1,1,1,0,1,0,1,1,2.2,-1.3,90.6450049,23.37065094,21779,1,1,1,0,1,55,2002,6,2,0,0,0,0,1,9.92,26,26,52,Barahaldia,90.6450049,23.37065094,16.5,178,39,30,98,264,760,0.06,6,523,17.24,22.26,20.65,2,4,9,29.62,28.9,28.97,2,2,6,1,26.6,1,29.99,1,5231,0.5,0,9,2009,21779909,21779,9/5/2009,26.6,1.924,0.62,6.27,-266.3,0,5.224,5,6238.37,9808.24,918.02,11388.66,2161.41,860.25,100,19.87,31.24,2.92,36.27,6.88,2.74,5-Sep-09,32.82,1,27.53,0,9.036896489,5,0.698970004
649,90.64756533,23.36783929,D98069,0,1,1,1,1,0,1,0,1,1,3,-2.3,90.64761626,23.36785285,21780,0,3,1,0,1,60,1994,14,2,0,0,11,0,1,5.8,4,12,16,Barahaldia,90.64761626,23.36785285,18,78,4,30,30,78,217,0.07,7,134,20.94,11.69,13.04,2,2,7,29.08,29.28,25.14,2,3,4,1,17.78,1,28.42,0,1341,0.5,0,8,2008,21780808,21780,8/12/2008,26.22,0.953,0.73,6.93,144.2,0,169.408,12,1789.5,3832.51,14179.36,8465.54,2900.21,207.85,100,5.7,12.21,45.16,26.96,9.24,0.66,12-Aug-08,0,0,29.1,0,7.817656213,5,0.698970004
649,90.64756533,23.36783929,D98069,0,1,1,1,1,0,1,0,1,1,3,-2.3,90.64761626,23.36785285,21780,0,3,1,0,1,60,1994,14,2,0,0,11,0,1,5.8,4,12,16,Barahaldia,90.64761626,23.36785285,18,78,4,30,30,78,217,0.07,7,557,19.58,10.79,9.52,3,3,5,27.9,28.57,28.26,0,2,3,1,26.53,2,27.38,0,5571,0.5,0,10,2009,21780910,21780,10/9/2009,26.45,0.834,0.81,6.67,-2.4,0,47.221,9,1789.5,3832.51,14179.36,8465.54,2900.21,207.85,100,5.7,12.21,45.16,26.96,9.24,0.66,9-Oct-09,5.97,0,28.55,0,7.817656213,5,0.698970004
400,90.6467735,23.36986654,D98066,1,0,0,0,0,0,1,0,1,1,2,-0.8,90.64674084,23.36981092,21781,1,1,1,0,1,55,2000,8,2,0,0,0,0,0,7.1,4,13,17,Barahaldia,90.64674084,23.36981092,16.5,21,47,24,35,97,523,0,0,39,4.11,1.97,1.13,0,0,0,29.06,29.95,29.85,1,8,14,1,5.01,0,28.61,0,391,0.5,0,5,2008,21781805,21781,5/9/2008,26.42,1.156,0.41,7.42,19.3,1.155234657,28.282,9,3014.05,8428.86,4921.27,14144.31,696.79,169.59,100,9.6,26.84,15.67,45.05,2.22,0.54,9-May-08,0,0,29.3,0,8.035658365,5,0.698970004
400,90.6467735,23.36986654,D98066,1,0,0,0,0,0,1,0,1,1,2,-0.8,90.64674084,23.36981092,21781,1,1,1,0,1,55,2000,8,2,0,0,0,0,0,7.1,4,13,17,Barahaldia,90.64674084,23.36981092,16.5,21,47,24,35,97,523,0,0,375,6.9,6.97,3.8,1,2,2,29.1,27.59,27.66,1,1,1,1,0.63,0,29.47,1,3751,0.5,0,4,2009,21781904,21781,4/10/2009,26.45,2.45,0.83,7.69,-269.1,0,14.084,10,3014.05,8428.86,4921.27,14144.31,696.79,169.59,100,9.6,26.84,15.67,45.05,2.22,0.54,10-Apr-09,0,0,29,0,8.035658365,5,0.698970004
